"player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,25,25,"0:00","0:25","00:25",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,25,25,"0:00","0:25","00:25",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,25,25,"0:00","0:25","00:25",0
"CRAIG.ANDERSON","41 ANDERSON, CRAIG","OTT41","G","G",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,1200,1200,"0:00","20:00","20:00",0
"ERIK.BRANNSTROM","26 BRANNSTROM, ERIK","OTT26","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,25,25,"0:00","0:25","00:25",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,0,25,25,"0:00","0:25","00:25",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,25,25,"0:00","0:25","00:25",0
"FREDERIK.ANDERSEN","31 ANDERSEN, FREDERIK","TOR31","G","G",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,51,51,"0:00","0:51","00:51",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,25,25,"0:00","0:25","00:25",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,25,25,"0:00","0:25","00:25",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,25,25,"0:00","0:25","00:25",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,0,25,25,"0:00","0:25","00:25",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,25,38,13,"0:25","0:38","00:13",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,25,38,13,"0:25","0:38","00:13",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,25,38,13,"0:25","0:38","00:13",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,25,91,66,"0:25","1:31","01:06",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,25,56,31,"0:25","0:56","00:31",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,25,38,13,"0:25","0:38","00:13",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,25,38,13,"0:25","0:38","00:13",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,25,56,31,"0:25","0:56","00:31",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,25,56,31,"0:25","0:56","00:31",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,25,38,13,"0:25","0:38","00:13",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,38,56,18,"0:38","0:56","00:18",0
"DRAKE.BATHERSON","19 BATHERSON, DRAKE","OTT19","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,38,56,18,"0:38","0:56","00:18",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,38,56,18,"0:38","0:56","00:18",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,38,56,18,"0:38","0:56","00:18",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,38,56,18,"0:38","0:56","00:18",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,38,56,18,"0:38","0:56","00:18",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,51,126,75,"0:51","2:06","01:15",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,56,91,35,"0:56","1:31","00:35",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,56,91,35,"0:56","1:31","00:35",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,56,91,35,"0:56","1:31","00:35",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,56,126,70,"0:56","2:06","01:10",0
"FREDERIK.ANDERSEN","31 ANDERSEN, FREDERIK","TOR31","G","G",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,56,1200,1144,"0:56","20:00","19:04",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,56,126,70,"0:56","2:06","01:10",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,56,140,84,"0:56","2:20","01:24",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,56,140,84,"0:56","2:20","01:24",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,91,124,33,"1:31","2:04","00:33",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,91,124,33,"1:31","2:04","00:33",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,91,124,33,"1:31","2:04","00:33",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,91,124,33,"1:31","2:04","00:33",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,124,151,27,"2:04","2:31","00:27",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,124,160,36,"2:04","2:40","00:36",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,124,185,61,"2:04","3:05","01:01",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,124,185,61,"2:04","3:05","01:01",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,126,178,52,"2:06","2:58","00:52",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,126,178,52,"2:06","2:58","00:52",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,126,178,52,"2:06","2:58","00:52",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,140,210,70,"2:20","3:30","01:10",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,140,178,38,"2:20","2:58","00:38",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,151,185,34,"2:31","3:05","00:34",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,160,185,25,"2:40","3:05","00:25",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,176,185,9,"2:56","3:05","00:09",0
"DMYTRO.TIMASHOV","41 TIMASHOV, DMYTRO","TOR41","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,178,222,44,"2:58","3:42","00:44",0
"FREDERIK.GAUTHIER","33 GAUTHIER, FREDERIK","TOR33","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,178,215,37,"2:58","3:35","00:37",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,178,222,44,"2:58","3:42","00:44",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,178,222,44,"2:58","3:42","00:44",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,185,214,29,"3:05","3:34","00:29",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,185,224,39,"3:05","3:44","00:39",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,185,224,39,"3:05","3:44","00:39",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,185,224,39,"3:05","3:44","00:39",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,185,224,39,"3:05","3:44","00:39",0
"MARTIN.MARINCIN","52 MARINCIN, MARTIN","TOR52","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,210,215,5,"3:30","3:35","00:05",0
"SCOTT.SABOURIN","49 SABOURIN, SCOTT","OTT49","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,214,249,35,"3:34","4:09","00:35",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,215,245,30,"3:35","4:05","00:30",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,215,262,47,"3:35","4:22","00:47",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,222,262,40,"3:42","4:22","00:40",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,222,262,40,"3:42","4:22","00:40",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,222,262,40,"3:42","4:22","00:40",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,224,249,25,"3:44","4:09","00:25",0
"FILIP.CHLAPIK","78 CHLAPIK, FILIP","OTT78","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,1,224,249,25,"3:44","4:09","00:25",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,224,242,18,"3:44","4:02","00:18",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,224,242,18,"3:44","4:02","00:18",0
"ERIK.BRANNSTROM","26 BRANNSTROM, ERIK","OTT26","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,242,304,62,"4:02","5:04","01:02",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,242,304,62,"4:02","5:04","01:02",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,245,262,17,"4:05","4:22","00:17",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,249,304,55,"4:09","5:04","00:55",0
"DRAKE.BATHERSON","19 BATHERSON, DRAKE","OTT19","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,2,249,304,55,"4:09","5:04","00:55",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,249,304,55,"4:09","5:04","00:55",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,262,305,43,"4:22","5:05","00:43",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,262,305,43,"4:22","5:05","00:43",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,262,325,63,"4:22","5:25","01:03",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,262,305,43,"4:22","5:05","00:43",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,262,320,58,"4:22","5:20","00:58",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,304,353,49,"5:04","5:53","00:49",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,304,353,49,"5:04","5:53","00:49",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,304,353,49,"5:04","5:53","00:49",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,304,353,49,"5:04","5:53","00:49",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,304,353,49,"5:04","5:53","00:49",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,305,415,110,"5:05","6:55","01:50",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,305,415,110,"5:05","6:55","01:50",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,305,353,48,"5:05","5:53","00:48",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,320,425,105,"5:20","7:05","01:45",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,3,325,353,28,"5:25","5:53","00:28",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,353,377,24,"5:53","6:17","00:24",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,353,377,24,"5:53","6:17","00:24",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,353,395,42,"5:53","6:35","00:42",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,353,377,24,"5:53","6:17","00:24",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,353,415,62,"5:53","6:55","01:02",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,353,415,62,"5:53","6:55","01:02",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,377,415,38,"6:17","6:55","00:38",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,377,415,38,"6:17","6:55","00:38",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,377,395,18,"6:17","6:35","00:18",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,395,459,64,"6:35","7:39","01:04",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,395,459,64,"6:35","7:39","01:04",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,415,459,44,"6:55","7:39","00:44",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,415,459,44,"6:55","7:39","00:44",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,415,476,61,"6:55","7:56","01:01",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,415,459,44,"6:55","7:39","00:44",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,415,459,44,"6:55","7:39","00:44",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,415,482,67,"6:55","8:02","01:07",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,425,485,60,"7:05","8:05","01:00",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,459,485,26,"7:39","8:05","00:26",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,459,481,22,"7:39","8:01","00:22",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,459,472,13,"7:39","7:52","00:13",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,459,530,71,"7:39","8:50","01:11",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,459,485,26,"7:39","8:05","00:26",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,459,468,9,"7:39","7:48","00:09",0
"NICK.SHORE","26 SHORE, NICHOLAS","TOR26","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,1,468,485,17,"7:48","8:05","00:17",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,472,485,13,"7:52","8:05","00:13",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,473,485,12,"7:53","8:05","00:12",0
"DMYTRO.TIMASHOV","41 TIMASHOV, DMYTRO","TOR41","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,2,476,485,9,"7:56","8:05","00:09",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,3,481,485,4,"8:01","8:05","00:04",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,482,485,3,"8:02","8:05","00:03",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,485,505,20,"8:05","8:25","00:20",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,485,505,20,"8:05","8:25","00:20",0
"RON.HAINSEY","81 HAINSEY, RON","OTT81","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,485,530,45,"8:05","8:50","00:45",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,4,485,533,48,"8:05","8:53","00:48",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,485,533,48,"8:05","8:53","00:48",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,6,485,533,48,"8:05","8:53","00:48",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,485,533,48,"8:05","8:53","00:48",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,485,533,48,"8:05","8:53","00:48",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,505,530,25,"8:25","8:50","00:25",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,505,530,25,"8:25","8:50","00:25",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,530,565,35,"8:50","9:25","00:35",0
"DYLAN.DEMELO","2 DEMELO, DYLAN","OTT2","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,530,606,76,"8:50","10:06","01:16",0
"JEAN-GABRIEL.PAGEAU","44 PAGEAU, JEAN-GABRIEL","OTT44","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,530,569,39,"8:50","9:29","00:39",0
"MARK.BOROWIECKI","74 BOROWIECKI, MARK","OTT74","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,530,606,76,"8:50","10:06","01:16",0
"ALEX.KERFOOT","15 KERFOOT, ALEXANDER","TOR15","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,533,606,73,"8:53","10:06","01:13",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,533,606,73,"8:53","10:06","01:13",0
"TREVOR.MOORE","42 MOORE, TREVOR","TOR42","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,533,606,73,"8:53","10:06","01:13",0
"TYSON.BARRIE","94 BARRIE, TYSON","TOR94","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,533,606,73,"8:53","10:06","01:13",0
"WILLIAM.NYLANDER","88 NYLANDER, WILLIAM","TOR88","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,1,5,533,606,73,"8:53","10:06","01:13",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,565,606,41,"9:25","10:06","00:41",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,569,606,37,"9:29","10:06","00:37",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,7,605,606,1,"10:05","10:06","00:01",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,606,645,39,"10:06","10:45","00:39",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,4,606,658,52,"10:06","10:58","00:52",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,5,606,653,47,"10:06","10:53","00:47",0
"NIKITA.ZAITSEV","22 ZAITSEV, NIKITA","OTT22","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,1,6,606,653,47,"10:06","10:53","00:47",0
